order_id,customer_id,order_date,order_status
836,382,2023-08-24,Delivered
837,518,2023-02-04,Delivered
838,66,2024-11-26,Delivered
839,2656,2024-09-01,Returned
840,833,2023-04-18,Delivered
841,4231,2024-08-02,Delivered
842,3337,2024-10-30,Delivered
843,4943,2024-07-26,Delivered
844,2379,2023-01-30,Delivered
845,2380,2024-08-15,Delivered
846,152,2025-08-18,Delivered
847,4287,2024-02-10,Delivered
848,4290,2024-04-06,Delivered
849,4649,2024-03-27,Delivered
850,4804,2024-06-06,Delivered
851,2330,2025-04-29,Delivered
852,4478,2025-08-02,Delivered
853,2543,2025-09-13,Delivered
854,1366,2025-04-15,Delivered
855,3654,2023-09-27,Delivered
856,1417,2025-02-25,Delivered
857,887,2025-09-12,Delivered
858,3111,2024-02-15,Delivered
859,4145,2025-10-24,Delivered
860,3747,2025-12-12,Delivered
861,155,2025-09-20,Delivered
862,3202,2023-08-26,Delivered
863,4618,2024-05-15,Delivered
864,1711,2024-10-25,Delivered
865,2356,2025-11-13,Delivered
866,4607,2023-08-30,Delivered
867,1418,2024-12-22,Delivered
868,3670,2025-12-24,Delivered
869,2098,2025-06-06,Delivered
870,3556,2023-11-04,Delivered
871,2061,2025-10-21,Delivered
872,2195,2023-02-02,Delivered
873,2547,2025-05-11,Delivered
874,1155,2023-04-25,Delivered
875,2861,2025-06-03,Delivered
876,3503,2023-10-16,Cancelled
877,270,2025-01-06,Delivered
878,311,2025-05-27,Delivered
879,4572,2024-02-19,Delivered
880,1306,2023-08-17,Delivered
881,3821,2025-10-10,Delivered
882,94,2025-10-15,Cancelled
883,2629,2025-09-09,Delivered
884,525,2025-01-11,Delivered
885,311,2024-04-09,Delivered
886,4354,2025-02-04,Delivered
887,56,2025-01-27,Delivered
888,4248,2024-01-24,Delivered
889,3783,2024-06-07,Delivered
890,870,2025-03-14,Delivered
891,1314,2025-09-25,Delivered
892,1223,2025-06-26,Delivered
893,2765,2023-11-30,Delivered
894,1863,2023-04-07,Delivered
895,4474,2024-02-23,Delivered
896,159,2024-07-12,Delivered
897,4522,2024-10-26,Delivered
898,1423,2025-05-09,Delivered
899,4554,2025-01-16,Delivered
900,127,2023-07-09,Delivered
901,1459,2023-03-22,Delivered
902,1441,2024-03-28,Delivered
903,4867,2024-10-21,Delivered
904,1056,2023-02-11,Delivered
905,1469,2025-10-20,Delivered
906,4419,2025-10-10,Delivered
907,672,2024-09-30,Delivered
908,1200,2023-06-06,Delivered
909,3553,2024-02-03,Delivered
910,1496,2023-01-10,Returned
911,4647,2025-10-26,Delivered
912,2637,2023-09-16,Delivered
913,3937,2024-08-19,Delivered
914,2914,2023-03-28,Delivered
915,2009,2023-07-07,Delivered
916,2553,2023-02-05,Delivered
917,2882,2023-12-28,Delivered
918,2074,2023-05-05,Delivered
919,3026,2024-06-21,Returned
920,1298,2023-03-19,Delivered
921,2943,2024-02-21,Delivered
922,988,2024-07-23,Cancelled
923,3583,2023-07-08,Delivered
924,3014,2024-07-10,Delivered
925,2687,2024-03-10,Delivered
926,3750,2023-12-18,Delivered
927,238,2025-11-28,Delivered
928,1244,2023-12-15,Delivered
929,1650,2025-02-13,Delivered
930,4804,2024-12-24,Delivered
931,4413,2023-08-14,Delivered
932,4959,2025-02-10,Delivered
933,2002,2025-08-08,Returned
934,310,2023-10-28,Returned
935,3716,2025-09-30,Delivered
936,2083,2025-03-03,Delivered
937,4777,2025-12-29,Delivered
938,4873,2023-02-01,Delivered
939,4474,2024-08-03,Delivered
940,2095,2023-05-01,Delivered
941,2105,2023-03-31,Delivered
942,4014,2024-08-13,Returned
943,3848,2023-09-03,Delivered
944,1092,2025-09-04,Delivered
945,2480,2025-04-19,Delivered
946,1414,2025-10-05,Delivered
947,3593,2025-03-29,Delivered
948,3648,2025-04-21,Delivered
949,1599,2025-06-04,Delivered
950,1713,2025-04-24,Delivered
951,4331,2024-02-25,Delivered
952,1954,2024-07-30,Cancelled
953,1755,2024-03-08,Delivered
954,1139,2024-04-01,Delivered
955,1436,2025-11-05,Delivered
956,78,2025-03-20,Delivered
957,1206,2025-03-03,Delivered
958,3505,2023-02-12,Delivered
959,4259,2024-04-05,Delivered
960,2491,2025-03-23,Delivered
961,4008,2023-02-02,Delivered
962,915,2025-04-16,Returned
963,1745,2023-03-12,Delivered
964,4630,2024-04-03,Delivered
965,1769,2024-01-25,Delivered
966,145,2025-07-14,Delivered
967,2875,2024-12-07,Delivered
968,3775,2025-08-30,Delivered
969,3983,2025-06-19,Delivered
970,2073,2025-08-09,Delivered
971,2212,2023-07-12,Delivered
972,4629,2023-12-26,Returned
973,3126,2025-06-05,Delivered
974,4062,2024-09-06,Delivered
975,4560,2024-03-14,Delivered
976,532,2024-04-01,Delivered
977,579,2025-01-23,Delivered
978,4856,2023-04-13,Delivered
979,4102,2025-01-31,Delivered
980,1474,2023-04-12,Delivered
981,1204,2025-03-03,Delivered
982,148,2025-08-28,Delivered
983,2074,2025-03-11,Delivered
984,712,2024-12-24,Delivered
985,869,2023-12-13,Delivered
986,2243,2023-02-27,Delivered
987,632,2023-08-02,Delivered
988,3426,2023-09-03,Delivered
989,2475,2025-08-28,Delivered
990,1990,2024-12-19,Delivered
991,385,2023-11-12,Delivered
992,2487,2025-12-20,Delivered
993,4207,2023-03-28,Delivered
994,906,2024-09-07,Delivered
995,3117,2023-08-31,Delivered
996,4511,2024-03-02,Delivered
997,572,2025-03-31,Delivered
998,2029,2025-02-09,Delivered
999,3516,2025-09-09,Delivered
1000,1413,2023-11-19,Delivered
1001,818,2024-01-23,Returned
1002,3102,2025-07-16,Delivered
1003,3126,2024-05-14,Delivered
1004,2702,2025-10-26,Delivered
1005,1337,2025-11-12,Delivered
1006,1557,2025-03-25,Delivered
1007,3121,2024-11-07,Returned
1008,1023,2025-05-05,Delivered
1009,693,2023-01-10,Delivered
1010,2728,2024-08-14,Delivered
1011,4343,2023-11-17,Delivered
1012,2824,2024-09-05,Delivered
1013,1083,2025-09-08,Delivered
1014,4656,2025-11-15,Delivered
1015,1355,2023-10-27,Returned
1016,1055,2025-07-24,Delivered
1017,3223,2025-05-24,Delivered
1018,1791,2023-10-20,Returned
1019,3548,2025-12-11,Delivered
1020,2912,2025-02-15,Delivered
1021,386,2023-02-11,Delivered
1022,2752,2023-07-15,Delivered
1023,2543,2024-02-13,Delivered
1024,1889,2023-02-06,Delivered
1025,2234,2024-01-21,Delivered
1026,4530,2025-12-07,Delivered
1027,230,2024-06-20,Delivered
1028,270,2023-03-12,Delivered
1029,460,2025-06-16,Delivered
1030,1649,2023-02-11,Delivered
1031,2041,2025-05-08,Delivered
1032,3445,2024-10-11,Delivered
1033,455,2024-07-07,Delivered
1034,1173,2024-08-24,Delivered
1035,3740,2023-04-02,Delivered
1036,4614,2024-03-11,Delivered
1037,4226,2023-03-24,Delivered
1038,1264,2025-06-02,Delivered
1039,4606,2024-02-28,Returned
1040,279,2025-09-29,Delivered
1041,2708,2024-05-24,Delivered
1042,1014,2024-05-29,Returned
1043,3279,2023-07-05,Delivered
1044,3838,2024-05-08,Delivered
1045,573,2025-10-22,Delivered
1046,4767,2025-09-15,Delivered
1047,2582,2025-03-10,Delivered
1048,4912,2025-03-21,Returned
1049,545,2025-08-10,Delivered
1050,4011,2023-12-04,Delivered
1051,1531,2025-12-17,Delivered
1052,2733,2023-06-22,Delivered
1053,780,2024-09-04,Delivered
1054,1889,2024-05-28,Delivered
1055,1546,2025-01-27,Delivered
1056,948,2023-06-09,Returned
1057,958,2024-01-12,Cancelled
1058,2233,2023-08-24,Delivered
1059,9,2023-05-25,Delivered
1060,2414,2023-11-23,Delivered
1061,606,2023-12-22,Cancelled
1062,300,2025-07-23,Delivered
1063,1954,2024-08-24,Cancelled
1064,1222,2025-11-05,Delivered
1065,2030,2025-04-15,Delivered
1066,4814,2023-07-05,Delivered
1067,2978,2025-07-08,Delivered
1068,1729,2025-05-12,Returned
1069,1993,2023-03-11,Delivered
1070,538,2024-07-12,Delivered
1071,2013,2025-10-20,Delivered
1072,288,2024-06-21,Returned
1073,4228,2024-03-11,Delivered
1074,3315,2024-01-24,Delivered
1075,4734,2024-11-13,Delivered
1076,750,2025-10-20,Delivered
1077,1528,2023-08-02,Delivered
1078,2719,2025-03-04,Delivered
1079,2541,2024-01-16,Delivered
1080,4937,2024-02-01,Cancelled
1081,397,2023-05-28,Delivered
1082,3867,2025-03-25,Delivered
1083,2654,2025-11-04,Cancelled
1084,3660,2024-09-01,Delivered
1085,1428,2025-12-23,Returned
1086,4904,2025-03-27,Delivered
1087,4489,2025-01-13,Delivered
1088,1029,2024-08-24,Delivered
1089,2022,2024-05-25,Delivered
1090,1538,2024-10-27,Delivered
1091,515,2024-04-19,Delivered
1092,3565,2023-05-24,Delivered
1093,1752,2024-10-11,Cancelled
1094,4337,2024-11-10,Delivered
1095,1844,2024-12-16,Delivered
1096,2979,2025-12-19,Delivered
1097,176,2023-02-02,Returned
1098,1806,2025-03-11,Delivered
1099,4404,2025-08-23,Delivered
1100,2223,2025-08-21,Delivered
1101,1207,2024-08-22,Delivered
1102,3406,2024-04-26,Returned
1103,2463,2024-02-20,Cancelled
1104,4728,2023-11-15,Delivered
1105,1618,2025-07-02,Delivered
1106,535,2025-11-09,Delivered
1107,4262,2025-02-10,Delivered
1108,4796,2024-01-18,Delivered
1109,1375,2023-06-25,Delivered
1110,558,2023-05-22,Delivered
1111,2336,2024-04-11,Delivered
1112,870,2024-08-23,Delivered
1113,2629,2025-08-26,Delivered
1114,2242,2023-05-05,Returned
1115,2294,2025-11-06,Delivered
1116,737,2024-02-13,Delivered
1117,4317,2025-07-03,Delivered
1118,2770,2024-08-29,Delivered
1119,4095,2025-01-24,Delivered
1120,2117,2025-03-02,Delivered
1121,2868,2025-09-30,Delivered
1122,1369,2025-03-02,Delivered
1123,4855,2025-10-10,Delivered
1124,4309,2024-12-20,Delivered
1125,4763,2023-03-05,Delivered
1126,1958,2023-01-24,Delivered
1127,3825,2025-11-11,Delivered
1128,3974,2024-12-25,Delivered
1129,4491,2024-12-22,Delivered
1130,1262,2025-08-14,Delivered
1131,1323,2023-09-17,Returned
1132,3806,2025-07-22,Delivered
1133,432,2023-04-19,Delivered
1134,290,2023-07-11,Delivered
1135,4089,2023-04-24,Delivered
1136,3244,2025-06-07,Delivered
1137,4884,2023-09-20,Delivered
1138,3563,2025-08-28,Delivered
1139,2084,2023-08-19,Delivered
1140,1918,2023-01-12,Returned
1141,2999,2023-12-07,Delivered
1142,4171,2025-05-13,Delivered
1143,3444,2024-08-03,Delivered
1144,3132,2024-07-17,Delivered
1145,4231,2025-02-16,Delivered
1146,1512,2023-07-03,Delivered
1147,4857,2025-09-23,Delivered
1148,3931,2023-08-03,Delivered
1149,668,2023-02-22,Delivered
1150,1768,2025-02-16,Delivered
1151,1767,2025-03-30,Delivered
1152,1589,2024-02-24,Delivered
1153,1146,2025-06-11,Returned
1154,1934,2025-06-30,Delivered
1155,1860,2025-04-29,Returned
1156,3899,2023-01-27,Delivered
1157,2085,2023-12-16,Delivered
1158,3663,2025-01-21,Returned
1159,1350,2023-01-23,Delivered
1160,2797,2023-03-14,Delivered
1161,2834,2025-10-18,Delivered
1162,4816,2025-03-23,Delivered
1163,2320,2025-06-21,Delivered
1164,3232,2024-07-20,Delivered
1165,1992,2023-03-24,Returned
1166,2057,2024-05-01,Delivered
1167,2163,2023-11-28,Delivered
1168,4095,2023-06-17,Delivered
1169,3242,2023-06-29,Delivered
1170,3123,2025-09-02,Delivered
1171,358,2024-10-15,Delivered
1172,3966,2024-04-25,Cancelled
1173,2365,2025-09-22,Delivered
1174,3365,2023-01-20,Delivered
1175,2380,2023-05-07,Delivered
1176,4463,2024-07-11,Delivered
1177,3137,2024-06-28,Delivered
1178,4736,2024-07-17,Delivered
1179,1806,2024-04-16,Delivered
1180,4860,2024-08-10,Delivered
1181,2349,2024-10-15,Delivered
1182,3869,2025-06-05,Delivered
1183,1744,2024-04-22,Delivered
1184,4432,2023-05-03,Delivered
1185,3924,2025-04-11,Delivered
1186,1453,2023-02-27,Delivered
1187,270,2024-01-28,Delivered
1188,4062,2023-12-02,Delivered
1189,1702,2023-03-25,Delivered
1190,4669,2023-02-15,Delivered
1191,3589,2023-05-28,Delivered
1192,2189,2024-03-30,Delivered
1193,3021,2023-03-26,Delivered
1194,844,2025-12-14,Delivered
1195,2811,2024-05-26,Delivered
1196,1222,2023-02-12,Delivered
1197,897,2024-09-28,Delivered
1198,2327,2024-01-31,Delivered
1199,1337,2024-10-04,Delivered
1200,592,2023-04-30,Delivered
1201,2590,2025-11-09,Delivered
1202,3761,2023-01-17,Delivered
1203,2476,2023-01-30,Delivered
1204,1219,2023-05-02,Delivered
1205,2750,2024-09-19,Delivered
1206,447,2024-12-23,Cancelled
1207,2707,2024-12-25,Delivered
1208,2348,2024-04-10,Delivered
1209,2919,2024-12-26,Delivered
1210,1801,2024-03-01,Delivered
1211,1217,2023-09-14,Delivered
1212,299,2025-05-27,Delivered
1213,821,2025-09-26,Delivered
1214,2286,2023-07-18,Returned
1215,2924,2024-10-16,Delivered
1216,1080,2023-07-27,Delivered
1217,2299,2025-07-31,Delivered
1218,556,2024-08-11,Delivered
1219,1997,2025-05-01,Delivered
1220,464,2023-10-01,Delivered
1221,1182,2024-01-21,Delivered
1222,3241,2023-04-27,Delivered
1223,3550,2025-09-04,Delivered
1224,3962,2024-09-06,Delivered
1225,2495,2024-07-20,Delivered
1226,684,2025-05-11,Returned
1227,4285,2025-01-10,Delivered
1228,3543,2025-12-17,Delivered
1229,1224,2023-03-10,Delivered
1230,3291,2025-10-14,Returned
1231,91,2025-07-09,Delivered
1232,2756,2025-12-04,Delivered
1233,96,2023-05-27,Delivered
1234,2741,2023-07-29,Delivered
1235,2258,2023-05-18,Delivered
1236,3538,2023-01-26,Delivered
1237,482,2024-04-14,Delivered
1238,1073,2024-08-06,Delivered
1239,3152,2024-10-16,Delivered
1240,1423,2024-10-08,Delivered
1241,512,2025-09-30,Delivered
1242,2487,2025-07-16,Delivered
1243,4997,2025-05-26,Delivered
1244,3563,2024-07-27,Delivered
1245,2052,2023-04-18,Delivered
1246,1168,2025-11-01,Delivered
1247,502,2025-10-14,Delivered
1248,1010,2023-06-20,Delivered
1249,1181,2025-06-14,Delivered
1250,2543,2025-02-17,Delivered
1251,679,2024-10-26,Delivered
1252,1958,2025-11-05,Cancelled
1253,62,2023-01-18,Delivered
1254,4849,2023-06-10,Delivered
1255,2969,2024-07-16,Delivered
1256,2389,2023-10-16,Returned
1257,1523,2023-03-05,Delivered
1258,3670,2023-12-03,Delivered
1259,2004,2025-06-05,Delivered
1260,478,2024-12-19,Delivered
1261,260,2025-07-17,Delivered
1262,1446,2025-05-08,Delivered
1263,845,2024-12-31,Delivered
1264,4967,2023-05-22,Returned
1265,1653,2025-03-20,Delivered
1266,3953,2023-12-25,Delivered
1267,1987,2023-12-06,Delivered
1268,4103,2025-11-06,Delivered
1269,3631,2025-11-15,Delivered
1270,661,2025-12-05,Delivered
1271,1668,2024-02-09,Delivered
1272,4032,2025-11-08,Delivered
1273,4740,2025-09-21,Delivered
1274,2105,2023-12-01,Delivered
1275,1462,2023-05-08,Returned
1276,217,2025-05-01,Delivered
1277,2294,2025-09-30,Returned
1278,1950,2024-05-22,Delivered
1279,4824,2023-01-08,Delivered
1280,3413,2024-03-24,Delivered
1281,2047,2025-04-27,Delivered
1282,2170,2023-06-16,Delivered
1283,1451,2023-03-23,Delivered
1284,2771,2024-08-23,Delivered
1285,4077,2025-07-24,Delivered
1286,4743,2024-08-01,Delivered
1287,1951,2025-05-27,Delivered
1288,490,2023-11-16,Delivered
1289,4517,2024-05-22,Returned
1290,2700,2023-07-29,Delivered
1291,524,2023-12-18,Returned
1292,992,2025-01-15,Delivered
1293,685,2023-12-09,Delivered
1294,3685,2023-10-06,Delivered
1295,1671,2025-09-29,Delivered
1296,1884,2025-10-14,Delivered
1297,3019,2025-01-25,Cancelled
1298,4192,2023-08-06,Delivered
1299,3892,2024-09-05,Delivered
1300,2782,2024-07-14,Delivered
1301,2499,2024-01-03,Delivered
1302,2864,2024-11-13,Delivered
1303,3980,2024-09-10,Delivered
1304,4743,2025-11-25,Delivered
1305,1983,2025-03-21,Delivered
1306,3742,2024-09-07,Delivered
1307,455,2025-11-13,Delivered
1308,1012,2025-10-18,Cancelled
1309,2144,2024-01-26,Delivered
1310,4435,2023-05-12,Delivered
1311,1168,2024-09-27,Delivered
1312,1366,2025-03-21,Delivered
1313,387,2024-01-18,Delivered
1314,2404,2024-08-31,Returned
1315,2433,2025-04-19,Delivered
1316,1231,2025-02-18,Returned
1317,739,2023-12-14,Delivered
1318,1720,2025-10-11,Delivered
1319,2978,2025-03-31,Delivered
1320,911,2024-08-18,Delivered
1321,4650,2025-06-18,Cancelled
1322,3382,2023-12-06,Delivered
1323,4850,2023-07-10,Delivered
1324,4985,2023-01-06,Returned
1325,1341,2023-11-19,Delivered
1326,3942,2024-06-22,Delivered
1327,4391,2025-01-13,Delivered
1328,1154,2025-07-11,Delivered
1329,2592,2023-02-13,Delivered
1330,3000,2023-10-18,Delivered
1331,2402,2023-05-23,Delivered
1332,2534,2023-08-23,Delivered
1333,344,2024-03-25,Delivered
1334,1032,2023-03-03,Delivered
1335,1988,2024-10-03,Delivered
1336,3524,2023-02-12,Delivered
1337,2131,2025-10-19,Delivered
1338,4470,2024-03-28,Delivered
1339,4720,2023-07-13,Delivered
1340,357,2025-10-29,Delivered
1341,1657,2023-11-20,Delivered
1342,3754,2024-12-31,Delivered
1343,4202,2025-01-27,Delivered
1344,2034,2023-05-13,Delivered
1345,1042,2025-08-15,Delivered
1346,1618,2023-09-03,Delivered
1347,162,2023-12-30,Delivered
1348,4971,2024-04-11,Delivered
1349,1026,2025-04-15,Delivered
1350,1505,2025-08-27,Cancelled
1351,4891,2023-06-30,Delivered
1352,2616,2025-09-28,Delivered
1353,2922,2024-07-08,Delivered
1354,3114,2024-05-10,Delivered
1355,3032,2024-03-01,Delivered
1356,4112,2025-12-24,Delivered
1357,1935,2024-08-25,Delivered
1358,1839,2023-10-22,Delivered
1359,2485,2023-07-21,Delivered
1360,3962,2024-02-20,Delivered
1361,226,2024-10-02,Delivered
1362,1101,2025-12-11,Delivered
1363,608,2024-01-17,Delivered
1364,4844,2025-03-04,Delivered
1365,1733,2023-12-15,Delivered
1366,2553,2025-12-10,Delivered
1367,2140,2024-03-25,Delivered
1368,796,2025-08-04,Delivered
1369,839,2023-03-14,Delivered
1370,4994,2023-04-04,Delivered
1371,4899,2024-01-15,Delivered
1372,3989,2025-02-05,Delivered
1373,1744,2024-05-01,Delivered
1374,3042,2023-09-19,Delivered
1375,322,2025-03-10,Delivered
1376,3416,2023-06-06,Delivered
1377,775,2024-02-19,Delivered
1378,3729,2025-08-02,Delivered
1379,4713,2024-04-05,Delivered
1380,417,2025-03-17,Delivered
1381,304,2023-02-28,Delivered
1382,4282,2024-05-11,Delivered
1383,4305,2025-12-26,Delivered
1384,236,2023-01-31,Delivered
1385,1321,2023-06-30,Delivered
1386,216,2024-08-15,Delivered
1387,4356,2025-03-06,Delivered
1388,22,2025-06-16,Delivered
1389,1650,2025-01-25,Delivered
1390,4943,2025-12-25,Delivered
1391,4294,2024-05-24,Delivered
1392,619,2023-04-26,Delivered
1393,2303,2023-09-15,Returned
1394,1274,2025-03-07,Delivered
1395,26,2025-07-03,Delivered
1396,2155,2025-07-06,Delivered
1397,2918,2024-05-14,Delivered
1398,2676,2025-02-26,Delivered
1399,1067,2025-02-07,Delivered
1400,3890,2024-06-17,Returned
1401,4570,2023-11-07,Delivered
1402,3500,2023-01-10,Delivered
1403,1942,2023-09-12,Delivered
1404,3943,2023-02-12,Delivered
1405,4941,2025-09-25,Delivered
1406,4576,2024-12-13,Delivered
1407,35,2025-11-25,Delivered
1408,855,2025-06-06,Returned
1409,2184,2024-11-02,Delivered
1410,4394,2023-08-07,Delivered
1411,1761,2023-10-17,Delivered
1412,2298,2023-10-15,Delivered
1413,738,2023-02-27,Delivered
1414,2893,2024-11-05,Returned
1415,3401,2024-12-31,Delivered
1416,251,2025-03-15,Delivered
1417,2847,2025-07-23,Delivered
1418,2081,2025-07-06,Delivered
1419,3836,2024-09-11,Returned
1420,4226,2023-04-29,Delivered
1421,2016,2023-08-12,Delivered
1422,1978,2023-08-26,Delivered
1423,2327,2024-08-25,Delivered
1424,2352,2024-03-15,Delivered
1425,4773,2023-10-23,Returned
1426,4853,2024-09-26,Delivered
1427,3455,2024-06-17,Delivered
1428,4668,2023-09-15,Delivered
1429,1160,2025-02-06,Delivered
1430,344,2023-06-22,Cancelled
1431,3694,2025-05-30,Delivered
1432,1776,2023-12-24,Delivered
1433,4881,2024-03-21,Delivered
1434,596,2025-05-24,Cancelled
1435,1446,2024-11-10,Delivered
1436,597,2023-08-04,Delivered
1437,2047,2025-03-23,Delivered
1438,675,2025-07-03,Delivered
1439,1114,2024-05-29,Delivered
1440,4048,2024-08-04,Delivered
1441,3025,2024-07-23,Delivered
1442,3563,2025-11-18,Delivered
1443,4241,2025-05-14,Cancelled
1444,1307,2024-03-24,Delivered
1445,2207,2024-10-01,Delivered
1446,623,2024-08-02,Delivered
1447,2202,2023-11-12,Delivered
1448,1544,2023-12-11,Delivered
1449,882,2023-02-06,Delivered
1450,2008,2023-02-15,Delivered
1451,1959,2024-12-02,Delivered
1452,1529,2023-06-16,Returned
1453,4988,2025-03-10,Delivered
1454,1189,2024-03-24,Delivered
1455,3896,2024-11-11,Delivered
1456,4896,2024-02-29,Delivered
1457,1131,2023-03-06,Delivered
1458,972,2025-12-05,Delivered
1459,1211,2023-10-19,Delivered
1460,458,2023-03-09,Delivered
1461,4335,2025-10-01,Delivered
1462,3573,2025-03-05,Delivered
1463,663,2023-05-21,Delivered
1464,608,2024-11-14,Delivered
1465,130,2025-02-02,Delivered
1466,685,2024-11-24,Delivered
1467,3187,2025-03-18,Delivered
1468,930,2024-10-29,Delivered
1469,3999,2023-06-03,Delivered
1470,2923,2023-01-04,Delivered
1471,4144,2025-03-11,Delivered
1472,544,2023-01-18,Delivered
1473,2833,2024-08-19,Delivered
1474,2682,2024-09-27,Delivered
1475,4752,2023-05-27,Delivered
1476,2369,2023-11-22,Delivered
1477,973,2025-04-25,Delivered
1478,2174,2024-06-12,Delivered
1479,3424,2025-07-14,Delivered
1480,18,2024-07-12,Delivered
1481,4809,2025-10-18,Delivered
1482,2227,2024-10-24,Delivered
1483,2157,2024-01-03,Delivered
1484,3583,2025-06-02,Cancelled
1485,2832,2023-11-21,Delivered
1486,4844,2023-12-23,Delivered
1487,879,2025-05-20,Delivered
1488,421,2024-02-24,Delivered
1489,2448,2025-06-11,Delivered
1490,3175,2023-08-12,Returned
1491,881,2024-12-04,Delivered
1492,3090,2024-11-21,Delivered
1493,4978,2023-12-08,Returned
1494,4601,2025-11-22,Delivered
1495,4892,2023-12-13,Delivered
1496,3155,2025-03-26,Delivered
1497,1700,2023-10-01,Delivered
1498,2716,2025-01-29,Delivered
1499,925,2024-04-04,Returned
1500,1501,2025-09-10,Delivered
1501,4460,2025-05-31,Delivered
1502,2143,2023-03-21,Delivered
