return_id,order_id,return_reason
4559,56832,Damaged
4560,56835,Late Delivery
4561,56839,Damaged
4562,56852,Damaged
4563,56854,Wrong Item
4564,56863,Quality Issue
4565,56879,Wrong Item
4566,56889,Quality Issue
4567,56899,Late Delivery
4568,56912,Quality Issue
4569,56919,Late Delivery
4570,56942,Wrong Item
4571,56943,Quality Issue
4572,56959,Late Delivery
4573,56963,Damaged
4574,56965,Quality Issue
4575,56968,Quality Issue
4576,56983,Late Delivery
4577,56986,Quality Issue
4578,57000,Wrong Item
4579,57005,Wrong Item
4580,57013,Quality Issue
4581,57014,Damaged
4582,57020,Wrong Item
4583,57040,Quality Issue
4584,57042,Wrong Item
4585,57053,Damaged
4586,57066,Late Delivery
4587,57069,Late Delivery
4588,57080,Late Delivery
4589,57086,Damaged
4590,57124,Quality Issue
4591,57161,Quality Issue
4592,57171,Quality Issue
4593,57189,Quality Issue
4594,57191,Quality Issue
4595,57205,Damaged
4596,57206,Quality Issue
4597,57217,Late Delivery
4598,57221,Late Delivery
4599,57248,Late Delivery
4600,57274,Damaged
4601,57328,Late Delivery
4602,57348,Damaged
4603,57357,Wrong Item
4604,57372,Damaged
4605,57383,Damaged
4606,57390,Quality Issue
4607,57411,Late Delivery
4608,57448,Wrong Item
4609,57451,Damaged
4610,57459,Late Delivery
4611,57476,Quality Issue
4612,57477,Quality Issue
4613,57479,Quality Issue
4614,57483,Quality Issue
4615,57486,Damaged
4616,57507,Late Delivery
4617,57523,Damaged
4618,57526,Wrong Item
4619,57548,Wrong Item
4620,57554,Wrong Item
4621,57558,Damaged
4622,57574,Late Delivery
4623,57576,Damaged
4624,57580,Wrong Item
4625,57591,Damaged
4626,57616,Late Delivery
4627,57622,Damaged
4628,57661,Late Delivery
4629,57706,Wrong Item
4630,57724,Damaged
4631,57741,Late Delivery
4632,57760,Damaged
4633,57773,Late Delivery
4634,57784,Wrong Item
4635,57786,Damaged
4636,57789,Wrong Item
4637,57796,Late Delivery
4638,57798,Damaged
4639,57852,Wrong Item
4640,57861,Quality Issue
4641,57868,Late Delivery
4642,57880,Late Delivery
4643,57892,Late Delivery
4644,57893,Wrong Item
4645,57916,Wrong Item
4646,57917,Damaged
4647,57947,Late Delivery
4648,57953,Wrong Item
4649,57957,Wrong Item
4650,57960,Damaged
4651,57979,Late Delivery
4652,57981,Wrong Item
4653,57995,Wrong Item
4654,58000,Wrong Item
4655,58023,Quality Issue
4656,58036,Quality Issue
4657,58046,Late Delivery
4658,58052,Wrong Item
4659,58053,Wrong Item
4660,58075,Quality Issue
4661,58080,Damaged
4662,58081,Wrong Item
4663,58084,Damaged
4664,58111,Late Delivery
4665,58118,Damaged
4666,58120,Quality Issue
4667,58163,Damaged
4668,58171,Late Delivery
4669,58175,Quality Issue
4670,58177,Wrong Item
4671,58190,Late Delivery
4672,58191,Damaged
4673,58212,Quality Issue
4674,58220,Late Delivery
4675,58229,Wrong Item
4676,58249,Late Delivery
4677,58251,Damaged
4678,58258,Wrong Item
4679,58263,Late Delivery
4680,58276,Wrong Item
4681,58283,Quality Issue
4682,58292,Damaged
4683,58309,Quality Issue
4684,58310,Late Delivery
4685,58311,Wrong Item
4686,58318,Wrong Item
4687,58357,Quality Issue
4688,58365,Damaged
4689,58381,Quality Issue
4690,58382,Damaged
4691,58385,Quality Issue
4692,58386,Damaged
4693,58398,Wrong Item
4694,58410,Quality Issue
4695,58424,Damaged
4696,58440,Damaged
4697,58443,Damaged
4698,58448,Wrong Item
4699,58454,Quality Issue
4700,58468,Damaged
4701,58482,Late Delivery
4702,58490,Wrong Item
4703,58491,Late Delivery
4704,58495,Wrong Item
4705,58516,Late Delivery
4706,58552,Quality Issue
4707,58610,Quality Issue
4708,58611,Quality Issue
4709,58616,Late Delivery
4710,58631,Damaged
4711,58638,Quality Issue
4712,58675,Wrong Item
4713,58691,Quality Issue
4714,58695,Wrong Item
4715,58707,Late Delivery
4716,58728,Late Delivery
4717,58757,Late Delivery
4718,58760,Quality Issue
4719,58763,Late Delivery
4720,58772,Damaged
4721,58817,Late Delivery
4722,58823,Damaged
4723,58839,Wrong Item
4724,58852,Damaged
4725,58859,Quality Issue
4726,58867,Wrong Item
4727,58891,Damaged
4728,58906,Quality Issue
4729,58907,Quality Issue
4730,58918,Damaged
4731,58922,Wrong Item
4732,58946,Late Delivery
4733,58990,Late Delivery
4734,59001,Wrong Item
4735,59042,Damaged
4736,59044,Wrong Item
4737,59070,Quality Issue
4738,59081,Late Delivery
4739,59099,Wrong Item
4740,59100,Damaged
4741,59117,Damaged
4742,59119,Late Delivery
4743,59124,Damaged
4744,59133,Late Delivery
4745,59140,Wrong Item
4746,59147,Wrong Item
4747,59194,Damaged
4748,59196,Late Delivery
4749,59198,Quality Issue
4750,59209,Wrong Item
4751,59231,Quality Issue
4752,59238,Damaged
4753,59259,Wrong Item
4754,59264,Damaged
4755,59286,Wrong Item
4756,59293,Wrong Item
4757,59307,Wrong Item
4758,59314,Damaged
4759,59315,Quality Issue
4760,59340,Wrong Item
4761,59346,Late Delivery
4762,59355,Quality Issue
4763,59359,Late Delivery
4764,59414,Quality Issue
4765,59419,Damaged
4766,59420,Late Delivery
4767,59430,Quality Issue
4768,59449,Late Delivery
4769,59452,Late Delivery
4770,59456,Wrong Item
4771,59472,Late Delivery
4772,59475,Damaged
4773,59503,Damaged
4774,59524,Quality Issue
4775,59551,Wrong Item
4776,59552,Damaged
4777,59560,Quality Issue
4778,59606,Wrong Item
4779,59627,Quality Issue
4780,59631,Late Delivery
4781,59680,Late Delivery
4782,59685,Damaged
4783,59696,Damaged
4784,59708,Late Delivery
4785,59710,Damaged
4786,59714,Late Delivery
4787,59727,Quality Issue
4788,59750,Late Delivery
4789,59756,Damaged
4790,59782,Damaged
4791,59832,Late Delivery
4792,59841,Quality Issue
4793,59867,Quality Issue
4794,59874,Wrong Item
4795,59901,Wrong Item
4796,59947,Wrong Item
4797,59956,Quality Issue
4798,59963,Damaged
4799,59989,Quality Issue
4800,59993,Late Delivery
