payment_id,order_id,payment_method
1404,1404,Net Banking
1405,1405,Wallet
1406,1406,Net Banking
1407,1407,UPI
1408,1408,Debit Card
1409,1409,Wallet
1410,1410,UPI
1411,1411,UPI
1412,1412,Net Banking
1413,1413,Debit Card
1414,1414,Net Banking
1415,1415,Credit Card
1416,1416,UPI
1417,1417,Debit Card
1418,1418,Net Banking
1419,1419,Net Banking
1420,1420,Net Banking
1421,1421,UPI
1422,1422,Debit Card
1423,1423,Debit Card
1424,1424,Net Banking
1425,1425,Net Banking
1426,1426,Credit Card
1427,1427,UPI
1428,1428,Wallet
1429,1429,Net Banking
1430,1430,UPI
1431,1431,Debit Card
1432,1432,UPI
1433,1433,Wallet
1434,1434,Debit Card
1435,1435,Wallet
1436,1436,Debit Card
1437,1437,Wallet
1438,1438,Debit Card
1439,1439,Debit Card
1440,1440,Net Banking
1441,1441,UPI
1442,1442,Debit Card
1443,1443,Wallet
1444,1444,UPI
1445,1445,Net Banking
1446,1446,UPI
1447,1447,Credit Card
1448,1448,UPI
1449,1449,Wallet
1450,1450,Net Banking
1451,1451,Credit Card
1452,1452,Net Banking
1453,1453,Debit Card
1454,1454,UPI
1455,1455,Credit Card
1456,1456,Wallet
1457,1457,Debit Card
1458,1458,Net Banking
1459,1459,Credit Card
1460,1460,UPI
1461,1461,Credit Card
1462,1462,Wallet
1463,1463,Net Banking
1464,1464,Net Banking
1465,1465,Wallet
1466,1466,Net Banking
1467,1467,Credit Card
1468,1468,Debit Card
1469,1469,Credit Card
1470,1470,Net Banking
1471,1471,Wallet
1472,1472,Net Banking
1473,1473,Credit Card
1474,1474,Credit Card
1475,1475,Wallet
1476,1476,Credit Card
1477,1477,Net Banking
1478,1478,Wallet
1479,1479,UPI
1480,1480,Wallet
1481,1481,UPI
1482,1482,Wallet
1483,1483,UPI
1484,1484,Credit Card
1485,1485,Wallet
1486,1486,Net Banking
1487,1487,UPI
1488,1488,Debit Card
1489,1489,UPI
1490,1490,Wallet
1491,1491,UPI
1492,1492,Wallet
1493,1493,Net Banking
1494,1494,Debit Card
1495,1495,Net Banking
1496,1496,Net Banking
1497,1497,Wallet
1498,1498,Credit Card
1499,1499,UPI
1500,1500,Debit Card
1501,1501,Credit Card
1502,1502,Wallet
1503,1503,Wallet
1504,1504,Credit Card
1505,1505,Wallet
1506,1506,Credit Card
1507,1507,UPI
1508,1508,Net Banking
1509,1509,Debit Card
1510,1510,UPI
1511,1511,Debit Card
1512,1512,Wallet
1513,1513,UPI
1514,1514,UPI
1515,1515,Debit Card
1516,1516,Net Banking
1517,1517,Wallet
1518,1518,Wallet
1519,1519,Credit Card
1520,1520,Debit Card
1521,1521,UPI
1522,1522,Wallet
1523,1523,Wallet
1524,1524,Net Banking
1525,1525,Debit Card
1526,1526,Wallet
1527,1527,Wallet
1528,1528,Credit Card
1529,1529,Wallet
1530,1530,Credit Card
1531,1531,Net Banking
1532,1532,Wallet
1533,1533,UPI
1534,1534,UPI
1535,1535,UPI
1536,1536,Debit Card
1537,1537,Wallet
1538,1538,Wallet
1539,1539,Net Banking
1540,1540,Wallet
1541,1541,Credit Card
1542,1542,Wallet
1543,1543,Net Banking
1544,1544,Wallet
1545,1545,Wallet
1546,1546,Credit Card
1547,1547,Credit Card
1548,1548,Debit Card
1549,1549,Net Banking
1550,1550,Wallet
1551,1551,Debit Card
1552,1552,Debit Card
1553,1553,Credit Card
1554,1554,Credit Card
1555,1555,Credit Card
1556,1556,Debit Card
1557,1557,Net Banking
1558,1558,Debit Card
1559,1559,UPI
1560,1560,UPI
1561,1561,Debit Card
1562,1562,Net Banking
1563,1563,Debit Card
1564,1564,Credit Card
1565,1565,Debit Card
1566,1566,Credit Card
1567,1567,Credit Card
1568,1568,Credit Card
1569,1569,Debit Card
1570,1570,Net Banking
1571,1571,Credit Card
1572,1572,Wallet
1573,1573,Credit Card
1574,1574,Debit Card
1575,1575,Debit Card
1576,1576,Wallet
1577,1577,UPI
1578,1578,Debit Card
1579,1579,Credit Card
1580,1580,Debit Card
1581,1581,Wallet
1582,1582,UPI
1583,1583,UPI
1584,1584,UPI
1585,1585,UPI
1586,1586,Debit Card
1587,1587,Wallet
1588,1588,UPI
1589,1589,Wallet
1590,1590,Credit Card
1591,1591,Debit Card
1592,1592,Credit Card
1593,1593,Net Banking
1594,1594,Wallet
1595,1595,Credit Card
1596,1596,UPI
1597,1597,Credit Card
1598,1598,Net Banking
1599,1599,Wallet
1600,1600,Net Banking
1601,1601,Wallet
1602,1602,Wallet
1603,1603,UPI
1604,1604,Credit Card
1605,1605,Debit Card
1606,1606,Net Banking
1607,1607,Credit Card
1608,1608,Debit Card
1609,1609,Debit Card
1610,1610,Credit Card
1611,1611,Credit Card
1612,1612,Credit Card
1613,1613,Credit Card
1614,1614,Net Banking
1615,1615,Net Banking
1616,1616,Credit Card
1617,1617,Wallet
1618,1618,UPI
1619,1619,Debit Card
1620,1620,Wallet
1621,1621,UPI
1622,1622,Debit Card
1623,1623,Debit Card
1624,1624,UPI
1625,1625,Net Banking
1626,1626,UPI
1627,1627,Wallet
1628,1628,Net Banking
1629,1629,Wallet
1630,1630,Debit Card
1631,1631,Debit Card
1632,1632,UPI
1633,1633,Debit Card
1634,1634,UPI
1635,1635,UPI
1636,1636,Credit Card
1637,1637,Wallet
1638,1638,Credit Card
1639,1639,Credit Card
1640,1640,Credit Card
1641,1641,UPI
1642,1642,Net Banking
1643,1643,Net Banking
1644,1644,UPI
1645,1645,Net Banking
1646,1646,Net Banking
1647,1647,Debit Card
1648,1648,Wallet
1649,1649,Wallet
1650,1650,Wallet
1651,1651,Debit Card
1652,1652,Debit Card
1653,1653,UPI
1654,1654,UPI
1655,1655,Debit Card
1656,1656,Debit Card
1657,1657,Debit Card
1658,1658,Debit Card
1659,1659,UPI
1660,1660,Debit Card
1661,1661,Wallet
1662,1662,Debit Card
1663,1663,Wallet
1664,1664,Debit Card
1665,1665,Net Banking
1666,1666,UPI
1667,1667,Debit Card
1668,1668,Net Banking
1669,1669,Wallet
1670,1670,Credit Card
1671,1671,Credit Card
1672,1672,UPI
1673,1673,UPI
1674,1674,Wallet
1675,1675,Wallet
1676,1676,Debit Card
1677,1677,Debit Card
1678,1678,Credit Card
1679,1679,Credit Card
1680,1680,Credit Card
1681,1681,Net Banking
1682,1682,Wallet
1683,1683,Wallet
1684,1684,Debit Card
1685,1685,UPI
1686,1686,Net Banking
1687,1687,Credit Card
1688,1688,Wallet
1689,1689,Net Banking
1690,1690,Credit Card
1691,1691,Debit Card
1692,1692,Wallet
1693,1693,Net Banking
1694,1694,UPI
1695,1695,Wallet
1696,1696,Credit Card
1697,1697,Wallet
1698,1698,UPI
1699,1699,Debit Card
1700,1700,Net Banking
1701,1701,UPI
1702,1702,Debit Card
1703,1703,Wallet
1704,1704,UPI
1705,1705,UPI
1706,1706,Debit Card
1707,1707,UPI
1708,1708,Net Banking
1709,1709,Credit Card
1710,1710,Debit Card
1711,1711,Wallet
1712,1712,UPI
1713,1713,Net Banking
1714,1714,Credit Card
1715,1715,UPI
1716,1716,Net Banking
1717,1717,Credit Card
1718,1718,UPI
1719,1719,Wallet
1720,1720,Net Banking
1721,1721,Credit Card
1722,1722,Debit Card
1723,1723,Net Banking
1724,1724,Credit Card
1725,1725,Wallet
1726,1726,Debit Card
1727,1727,Debit Card
1728,1728,Debit Card
1729,1729,Wallet
1730,1730,Wallet
1731,1731,Debit Card
1732,1732,Wallet
1733,1733,Debit Card
1734,1734,Credit Card
1735,1735,Credit Card
1736,1736,Net Banking
1737,1737,Credit Card
1738,1738,Credit Card
1739,1739,Wallet
1740,1740,Debit Card
1741,1741,Debit Card
1742,1742,UPI
1743,1743,Net Banking
1744,1744,Wallet
1745,1745,Credit Card
1746,1746,Debit Card
1747,1747,Debit Card
1748,1748,Wallet
1749,1749,Credit Card
1750,1750,Wallet
1751,1751,Net Banking
1752,1752,Net Banking
1753,1753,UPI
1754,1754,Debit Card
1755,1755,Debit Card
1756,1756,Debit Card
1757,1757,Credit Card
1758,1758,UPI
1759,1759,UPI
1760,1760,Debit Card
1761,1761,Debit Card
1762,1762,Credit Card
1763,1763,Wallet
1764,1764,Net Banking
1765,1765,Wallet
1766,1766,UPI
1767,1767,Credit Card
1768,1768,Wallet
1769,1769,Debit Card
1770,1770,Net Banking
1771,1771,UPI
1772,1772,Credit Card
1773,1773,UPI
1774,1774,Debit Card
1775,1775,Net Banking
1776,1776,Debit Card
1777,1777,Debit Card
1778,1778,UPI
1779,1779,Net Banking
1780,1780,Wallet
1781,1781,Credit Card
1782,1782,Debit Card
1783,1783,Debit Card
1784,1784,Wallet
1785,1785,UPI
1786,1786,Net Banking
1787,1787,UPI
1788,1788,UPI
1789,1789,Credit Card
1790,1790,UPI
1791,1791,Debit Card
1792,1792,Debit Card
1793,1793,Wallet
1794,1794,Net Banking
1795,1795,Credit Card
1796,1796,Credit Card
1797,1797,Net Banking
1798,1798,UPI
1799,1799,Credit Card
1800,1800,Net Banking
1801,1801,Credit Card
1802,1802,Net Banking
1803,1803,Net Banking
1804,1804,Debit Card
1805,1805,Net Banking
1806,1806,UPI
1807,1807,Credit Card
1808,1808,Credit Card
1809,1809,Wallet
1810,1810,UPI
1811,1811,UPI
1812,1812,Credit Card
1813,1813,Credit Card
1814,1814,Net Banking
1815,1815,UPI
1816,1816,Debit Card
1817,1817,Wallet
1818,1818,UPI
1819,1819,Net Banking
1820,1820,Debit Card
1821,1821,UPI
1822,1822,UPI
1823,1823,Net Banking
1824,1824,Debit Card
1825,1825,Wallet
1826,1826,Debit Card
1827,1827,Credit Card
1828,1828,Debit Card
1829,1829,Wallet
1830,1830,Credit Card
1831,1831,Wallet
1832,1832,UPI
1833,1833,Debit Card
1834,1834,Net Banking
1835,1835,Net Banking
1836,1836,Wallet
1837,1837,Net Banking
1838,1838,UPI
1839,1839,Credit Card
1840,1840,Debit Card
1841,1841,Net Banking
1842,1842,Debit Card
1843,1843,Net Banking
1844,1844,Net Banking
1845,1845,Net Banking
1846,1846,Net Banking
1847,1847,Debit Card
1848,1848,UPI
1849,1849,Debit Card
1850,1850,Net Banking
1851,1851,Debit Card
1852,1852,Wallet
1853,1853,Wallet
1854,1854,Debit Card
1855,1855,Net Banking
1856,1856,Net Banking
1857,1857,Debit Card
1858,1858,Credit Card
1859,1859,Credit Card
1860,1860,Credit Card
1861,1861,Credit Card
1862,1862,Debit Card
1863,1863,Wallet
1864,1864,UPI
1865,1865,Credit Card
1866,1866,Net Banking
1867,1867,Debit Card
1868,1868,Net Banking
1869,1869,Credit Card
1870,1870,Debit Card
1871,1871,Wallet
1872,1872,Credit Card
1873,1873,UPI
1874,1874,Net Banking
1875,1875,Credit Card
1876,1876,Debit Card
1877,1877,UPI
1878,1878,Net Banking
1879,1879,UPI
1880,1880,Credit Card
1881,1881,Debit Card
1882,1882,Debit Card
1883,1883,UPI
1884,1884,Debit Card
1885,1885,Credit Card
1886,1886,Credit Card
1887,1887,Wallet
1888,1888,Wallet
1889,1889,Credit Card
1890,1890,Net Banking
1891,1891,Net Banking
1892,1892,Net Banking
1893,1893,Debit Card
1894,1894,Credit Card
1895,1895,Debit Card
1896,1896,Net Banking
1897,1897,Debit Card
1898,1898,Credit Card
1899,1899,Net Banking
1900,1900,Net Banking
1901,1901,Wallet
1902,1902,UPI
1903,1903,Net Banking
1904,1904,UPI
1905,1905,UPI
1906,1906,Debit Card
1907,1907,Wallet
1908,1908,Credit Card
1909,1909,Net Banking
1910,1910,Credit Card
1911,1911,Net Banking
1912,1912,Net Banking
1913,1913,Wallet
1914,1914,Net Banking
1915,1915,Net Banking
1916,1916,UPI
1917,1917,UPI
1918,1918,UPI
1919,1919,Credit Card
1920,1920,Net Banking
1921,1921,Net Banking
1922,1922,UPI
1923,1923,Debit Card
1924,1924,Credit Card
1925,1925,UPI
1926,1926,Wallet
1927,1927,Credit Card
1928,1928,Wallet
1929,1929,Debit Card
1930,1930,Wallet
1931,1931,Net Banking
1932,1932,Credit Card
1933,1933,Wallet
1934,1934,Net Banking
1935,1935,Net Banking
1936,1936,Wallet
1937,1937,UPI
1938,1938,Debit Card
1939,1939,Wallet
1940,1940,Wallet
1941,1941,Credit Card
1942,1942,Debit Card
1943,1943,Wallet
1944,1944,Credit Card
1945,1945,Credit Card
1946,1946,Net Banking
1947,1947,Net Banking
1948,1948,Net Banking
1949,1949,Credit Card
1950,1950,Wallet
1951,1951,Debit Card
1952,1952,Debit Card
1953,1953,Debit Card
1954,1954,Wallet
1955,1955,Net Banking
1956,1956,UPI
1957,1957,Wallet
1958,1958,Debit Card
1959,1959,UPI
1960,1960,Debit Card
1961,1961,UPI
1962,1962,Credit Card
1963,1963,Net Banking
1964,1964,Credit Card
1965,1965,Debit Card
1966,1966,Credit Card
1967,1967,Credit Card
1968,1968,Debit Card
1969,1969,Debit Card
1970,1970,Debit Card
1971,1971,Credit Card
1972,1972,Wallet
1973,1973,Wallet
1974,1974,Debit Card
1975,1975,Debit Card
1976,1976,Net Banking
1977,1977,UPI
1978,1978,Wallet
1979,1979,Debit Card
1980,1980,Credit Card
1981,1981,Net Banking
1982,1982,Wallet
1983,1983,Credit Card
1984,1984,Credit Card
1985,1985,Debit Card
1986,1986,UPI
1987,1987,Wallet
1988,1988,Credit Card
1989,1989,UPI
1990,1990,UPI
1991,1991,Net Banking
1992,1992,Net Banking
1993,1993,UPI
1994,1994,Net Banking
1995,1995,Wallet
1996,1996,Net Banking
1997,1997,Credit Card
1998,1998,Net Banking
1999,1999,Net Banking
2000,2000,Net Banking
2001,2001,Debit Card
2002,2002,Credit Card
2003,2003,Net Banking
2004,2004,UPI
2005,2005,Debit Card
2006,2006,Debit Card
2007,2007,Debit Card
2008,2008,Wallet
2009,2009,UPI
2010,2010,Net Banking
2011,2011,Debit Card
2012,2012,UPI
2013,2013,Net Banking
2014,2014,Net Banking
2015,2015,Wallet
2016,2016,UPI
2017,2017,Debit Card
2018,2018,Net Banking
2019,2019,Debit Card
2020,2020,Net Banking
2021,2021,UPI
2022,2022,UPI
2023,2023,Wallet
2024,2024,UPI
2025,2025,Credit Card
2026,2026,Wallet
2027,2027,Net Banking
2028,2028,Wallet
2029,2029,UPI
2030,2030,Net Banking
2031,2031,Credit Card
2032,2032,Wallet
2033,2033,Net Banking
2034,2034,Net Banking
2035,2035,Debit Card
2036,2036,Debit Card
2037,2037,Wallet
2038,2038,Debit Card
2039,2039,Debit Card
2040,2040,Net Banking
2041,2041,Credit Card
2042,2042,Wallet
2043,2043,UPI
2044,2044,Credit Card
2045,2045,UPI
2046,2046,Net Banking
2047,2047,UPI
2048,2048,Wallet
2049,2049,UPI
2050,2050,Debit Card
2051,2051,UPI
2052,2052,Wallet
2053,2053,Wallet
2054,2054,Wallet
2055,2055,Wallet
2056,2056,UPI
2057,2057,Debit Card
2058,2058,Credit Card
2059,2059,Debit Card
2060,2060,Debit Card
2061,2061,Credit Card
2062,2062,UPI
2063,2063,Debit Card
2064,2064,UPI
2065,2065,Credit Card
2066,2066,Wallet
2067,2067,Debit Card
2068,2068,UPI
2069,2069,Net Banking
2070,2070,UPI
2071,2071,Net Banking
2072,2072,Debit Card
2073,2073,UPI
2074,2074,Wallet
2075,2075,Debit Card
2076,2076,Wallet
2077,2077,UPI
2078,2078,UPI
2079,2079,Debit Card
2080,2080,Wallet
2081,2081,UPI
2082,2082,Debit Card
2083,2083,UPI
2084,2084,UPI
2085,2085,Credit Card
2086,2086,Debit Card
2087,2087,Wallet
2088,2088,UPI
2089,2089,Wallet
2090,2090,UPI
2091,2091,Credit Card
2092,2092,Wallet
2093,2093,UPI
2094,2094,Net Banking
2095,2095,Debit Card
2096,2096,Wallet
2097,2097,Credit Card
2098,2098,Debit Card
2099,2099,Debit Card
2100,2100,Net Banking
2101,2101,Credit Card
2102,2102,Debit Card
2103,2103,Credit Card
2104,2104,Debit Card
2105,2105,Net Banking
2106,2106,Credit Card
2107,2107,Credit Card
2108,2108,Debit Card
2109,2109,Net Banking
2110,2110,Wallet
2111,2111,Net Banking
2112,2112,UPI
2113,2113,UPI
2114,2114,UPI
2115,2115,Wallet
2116,2116,Net Banking
2117,2117,Wallet
2118,2118,Wallet
2119,2119,UPI
2120,2120,Wallet
2121,2121,Credit Card
2122,2122,Credit Card
2123,2123,Net Banking
2124,2124,Credit Card
2125,2125,Debit Card
2126,2126,UPI
2127,2127,UPI
2128,2128,Wallet
2129,2129,Credit Card
2130,2130,Credit Card
2131,2131,Debit Card
2132,2132,Credit Card
2133,2133,Debit Card
2134,2134,Credit Card
2135,2135,Debit Card
2136,2136,Debit Card
2137,2137,Net Banking
2138,2138,UPI
2139,2139,UPI
2140,2140,Net Banking
2141,2141,Credit Card
2142,2142,Credit Card
2143,2143,UPI
2144,2144,Wallet
2145,2145,Debit Card
2146,2146,Wallet
2147,2147,UPI
2148,2148,Debit Card
2149,2149,Net Banking
2150,2150,Wallet
2151,2151,Credit Card
2152,2152,Debit Card
2153,2153,UPI
2154,2154,Credit Card
2155,2155,UPI
2156,2156,Debit Card
2157,2157,Wallet
2158,2158,Wallet
2159,2159,Credit Card
2160,2160,Credit Card
2161,2161,Debit Card
2162,2162,Net Banking
2163,2163,Debit Card
2164,2164,Debit Card
2165,2165,UPI
2166,2166,Debit Card
2167,2167,UPI
2168,2168,Net Banking
2169,2169,Wallet
2170,2170,Net Banking
2171,2171,Credit Card
2172,2172,Debit Card
2173,2173,Wallet
2174,2174,Credit Card
2175,2175,Debit Card
2176,2176,Net Banking
2177,2177,UPI
2178,2178,Net Banking
2179,2179,Wallet
2180,2180,Wallet
2181,2181,Credit Card
2182,2182,Debit Card
2183,2183,Net Banking
2184,2184,Wallet
2185,2185,Wallet
2186,2186,Credit Card
2187,2187,Wallet
2188,2188,Debit Card
2189,2189,Wallet
2190,2190,Wallet
2191,2191,Net Banking
2192,2192,Credit Card
2193,2193,Debit Card
2194,2194,Debit Card
2195,2195,Credit Card
2196,2196,Debit Card
2197,2197,Wallet
2198,2198,Debit Card
2199,2199,Net Banking
2200,2200,Net Banking
2201,2201,Credit Card
2202,2202,Net Banking
2203,2203,UPI
2204,2204,Debit Card
2205,2205,Net Banking
2206,2206,Wallet
2207,2207,Wallet
2208,2208,Net Banking
2209,2209,Net Banking
2210,2210,Net Banking
2211,2211,Net Banking
2212,2212,Debit Card
2213,2213,UPI
2214,2214,Debit Card
2215,2215,Net Banking
2216,2216,Wallet
2217,2217,Wallet
2218,2218,Wallet
2219,2219,UPI
2220,2220,Net Banking
2221,2221,UPI
2222,2222,Wallet
2223,2223,UPI
2224,2224,Credit Card
2225,2225,UPI
2226,2226,Debit Card
2227,2227,Net Banking
2228,2228,Wallet
2229,2229,Wallet
2230,2230,Debit Card
2231,2231,UPI
2232,2232,Debit Card
2233,2233,UPI
2234,2234,UPI
2235,2235,Net Banking
2236,2236,Credit Card
2237,2237,UPI
2238,2238,Credit Card
2239,2239,Wallet
2240,2240,Credit Card
2241,2241,Net Banking
2242,2242,Debit Card
2243,2243,Wallet
2244,2244,Net Banking
2245,2245,Net Banking
2246,2246,Credit Card
2247,2247,UPI
2248,2248,Debit Card
2249,2249,Debit Card
2250,2250,UPI
2251,2251,Wallet
2252,2252,Net Banking
2253,2253,Wallet
2254,2254,Debit Card
2255,2255,Credit Card
2256,2256,Credit Card
2257,2257,Wallet
2258,2258,Wallet
2259,2259,Wallet
2260,2260,Debit Card
2261,2261,Net Banking
2262,2262,UPI
2263,2263,Wallet
2264,2264,Debit Card
2265,2265,Credit Card
2266,2266,Wallet
2267,2267,Credit Card
2268,2268,Wallet
2269,2269,Net Banking
2270,2270,Wallet
2271,2271,Net Banking
2272,2272,Wallet
2273,2273,UPI
2274,2274,Net Banking
2275,2275,Net Banking
2276,2276,Debit Card
2277,2277,UPI
2278,2278,Debit Card
2279,2279,Net Banking
2280,2280,UPI
2281,2281,Credit Card
2282,2282,Wallet
2283,2283,Wallet
2284,2284,Credit Card
2285,2285,Debit Card
2286,2286,UPI
2287,2287,Wallet
2288,2288,Credit Card
2289,2289,Wallet
2290,2290,Net Banking
2291,2291,Credit Card
2292,2292,Credit Card
2293,2293,Credit Card
2294,2294,UPI
2295,2295,Credit Card
2296,2296,UPI
2297,2297,Debit Card
2298,2298,Wallet
2299,2299,Credit Card
2300,2300,Net Banking
2301,2301,Debit Card
2302,2302,Debit Card
2303,2303,Net Banking
2304,2304,Credit Card
2305,2305,Credit Card
2306,2306,Wallet
2307,2307,UPI
2308,2308,Wallet
2309,2309,Net Banking
2310,2310,Credit Card
2311,2311,Debit Card
2312,2312,Credit Card
2313,2313,Net Banking
2314,2314,Wallet
2315,2315,Credit Card
2316,2316,Wallet
2317,2317,Debit Card
2318,2318,UPI
2319,2319,Net Banking
2320,2320,Net Banking
2321,2321,Wallet
2322,2322,Wallet
2323,2323,Debit Card
2324,2324,Debit Card
2325,2325,Wallet
2326,2326,UPI
2327,2327,Debit Card
2328,2328,Credit Card
2329,2329,UPI
2330,2330,Net Banking
2331,2331,Wallet
2332,2332,Credit Card
2333,2333,Debit Card
2334,2334,Wallet
2335,2335,Wallet
2336,2336,Wallet
2337,2337,Credit Card
2338,2338,Net Banking
2339,2339,Net Banking
2340,2340,Net Banking
2341,2341,Wallet
2342,2342,Wallet
2343,2343,UPI
2344,2344,Net Banking
2345,2345,Debit Card
2346,2346,Credit Card
2347,2347,UPI
2348,2348,Net Banking
2349,2349,Wallet
2350,2350,Net Banking
2351,2351,UPI
2352,2352,Debit Card
2353,2353,Wallet
2354,2354,Wallet
2355,2355,Wallet
2356,2356,Net Banking
2357,2357,UPI
2358,2358,Net Banking
2359,2359,UPI
2360,2360,Debit Card
2361,2361,Debit Card
2362,2362,Credit Card
2363,2363,Net Banking
2364,2364,Net Banking
2365,2365,Debit Card
2366,2366,Debit Card
2367,2367,UPI
2368,2368,Credit Card
2369,2369,Credit Card
2370,2370,Debit Card
2371,2371,UPI
2372,2372,Net Banking
2373,2373,Wallet
2374,2374,UPI
2375,2375,Net Banking
2376,2376,Wallet
2377,2377,Wallet
2378,2378,Credit Card
2379,2379,Wallet
2380,2380,Debit Card
2381,2381,Wallet
2382,2382,Net Banking
2383,2383,Credit Card
2384,2384,Credit Card
2385,2385,Debit Card
2386,2386,UPI
2387,2387,Wallet
2388,2388,UPI
2389,2389,Wallet
2390,2390,Wallet
2391,2391,Debit Card
2392,2392,Wallet
2393,2393,Credit Card
2394,2394,Wallet
2395,2395,Debit Card
2396,2396,Debit Card
2397,2397,Wallet
2398,2398,UPI
2399,2399,Wallet
2400,2400,Debit Card
2401,2401,Credit Card
2402,2402,Debit Card
2403,2403,Debit Card
2404,2404,Net Banking
2405,2405,Wallet
2406,2406,UPI
2407,2407,Credit Card
2408,2408,Credit Card
2409,2409,Wallet
2410,2410,Credit Card
2411,2411,UPI
2412,2412,UPI
2413,2413,Net Banking
2414,2414,UPI
2415,2415,Debit Card
2416,2416,Net Banking
2417,2417,Wallet
2418,2418,Wallet
2419,2419,Net Banking
2420,2420,Credit Card
2421,2421,Credit Card
2422,2422,Credit Card
2423,2423,Net Banking
2424,2424,Net Banking
2425,2425,Debit Card
2426,2426,Debit Card
2427,2427,UPI
2428,2428,UPI
2429,2429,Net Banking
2430,2430,UPI
2431,2431,Debit Card
2432,2432,UPI
2433,2433,Net Banking
2434,2434,Debit Card
2435,2435,Credit Card
2436,2436,Debit Card
2437,2437,UPI
2438,2438,Debit Card
2439,2439,Debit Card
2440,2440,UPI
2441,2441,Credit Card
2442,2442,Debit Card
2443,2443,UPI
2444,2444,Credit Card
2445,2445,Wallet
2446,2446,Credit Card
2447,2447,Wallet
2448,2448,Wallet
2449,2449,UPI
2450,2450,Debit Card
2451,2451,Net Banking
2452,2452,Credit Card
2453,2453,Credit Card
2454,2454,Credit Card
2455,2455,Net Banking
2456,2456,UPI
2457,2457,UPI
2458,2458,Wallet
2459,2459,Debit Card
2460,2460,Wallet
2461,2461,Wallet
